X,y,w,ids
O=C(c1cc2ccccc2oc1=O)N1CC2(CCC2)[C@@H]1[C@H]1CCCO1,2.967,1.0,O=C(c1cc2ccccc2oc1=O)N1CC2(CCC2)[C@@H]1[C@H]1CCCO1
CC[C@H](C)N1CC[C@@]2(CCN(Cc3c[nH]nc3C(F)(F)F)C2)C1=O,2.651,1.0,CC[C@H](C)N1CC[C@@]2(CCN(Cc3c[nH]nc3C(F)(F)F)C2)C1=O
C[C@@H]1CCN(C(=O)[C@H]2CC[C@H](C)CC2)[C@H](CN[C@H]2CCN(C)C2=O)C1,2.26,1.0,C[C@@H]1CCN(C(=O)[C@H]2CC[C@H](C)CC2)[C@H](CN[C@H]2CCN(C)C2=O)C1
O=C(c1ccc(Cl)[nH]1)N1CCC[C@@H]1CNc1ncccn1,2.175,1.0,O=C(c1ccc(Cl)[nH]1)N1CCC[C@@H]1CNc1ncccn1
CO[C@@H](C)CN1C[C@@H]2CCN(C(=O)c3ocnc3C3CC3)CC[C@@H]2C1,2.371,1.0,CO[C@@H](C)CN1C[C@@H]2CCN(C(=O)c3ocnc3C3CC3)CC[C@@H]2C1
C[S@](=O)c1ccc(-c2cccn(Cc3ccncc3)c2=O)cc1,2.696,1.0,C[S@](=O)c1ccc(-c2cccn(Cc3ccncc3)c2=O)cc1
CCCCCOC1CN(C(=O)NC[C@@H]2CSCCS2)C1,2.436,1.0,CCCCCOC1CN(C(=O)NC[C@@H]2CSCCS2)C1
Cc1cnc(CCN(C)C(=O)[C@@H]2CC23CCCCC3)s1,3.423,1.0,Cc1cnc(CCN(C)C(=O)[C@@H]2CC23CCCCC3)s1
C=CCO[C@H]1[C@H]2CC[C@H]1CN2c1nc(C)cc2[nH]ccc21,3.0410000000000004,1.0,C=CCO[C@H]1[C@H]2CC[C@H]1CN2c1nc(C)cc2[nH]ccc21
CN1C[C@]23CN(C(=O)c4cccc5nsnc54)C[C@@]2(C1)CCCC3,2.639,1.0,CN1C[C@]23CN(C(=O)c4cccc5nsnc54)C[C@@]2(C1)CCCC3
C[C@@H]1C[C@H](N2CCOCC2)CN1C(=O)Nc1ccc(N)c([N+](=O)[O-])c1,1.504,1.0,C[C@@H]1C[C@H](N2CCOCC2)CN1C(=O)Nc1ccc(N)c([N+](=O)[O-])c1
N[C@H]1CN[C@H](C(=O)N2CCN(c3nccnc3Cl)CC2)C1,-0.532,1.0,N[C@H]1CN[C@H](C(=O)N2CCN(c3nccnc3Cl)CC2)C1
C[C@H]1[C@H](Nc2cnc(F)cn2)CCN1C(=O)c1ccccc1O,2.036,1.0,C[C@H]1[C@H](Nc2cnc(F)cn2)CCN1C(=O)c1ccccc1O
Cc1nnccc1C(=O)N[C@H](C)CNC(=O)C[C@H]1COC(=O)C1,-0.027,1.0,Cc1nnccc1C(=O)N[C@H](C)CNC(=O)C[C@H]1COC(=O)C1
C[C@H]1[C@@H](NCc2ccccc2)CCN1C(=O)[C@H]1CC=CCC1,3.122,1.0,C[C@H]1[C@@H](NCc2ccccc2)CCN1C(=O)[C@H]1CC=CCC1
c1cc2ccc(CNCCN3CCN(c4ccccc4)CC3)cc2[nH]1,3.08,1.0,c1cc2ccc(CNCCN3CCN(c4ccccc4)CC3)cc2[nH]1
O=C(CN1CCC(=O)NC1=O)N1CC[C@H](NC(=O)[C@@H]2CC23CCC3)C1,-0.1639999999999999,1.0,O=C(CN1CCC(=O)NC1=O)N1CC[C@H](NC(=O)[C@@H]2CC23CCC3)C1
Cc1nc[nH]c1C(=O)N1C[C@@H]2[C@@H](C1)[C@@H]1CC[C@H]2CN1CC1CCC1,2.301,1.0,Cc1nc[nH]c1C(=O)N1C[C@@H]2[C@@H](C1)[C@@H]1CC[C@H]2CN1CC1CCC1
Cn1ncc(CN2CCC[C@@H](NC(=O)[C@]3(C)CNC(=O)C3)C2)n1,-0.578,1.0,Cn1ncc(CN2CCC[C@@H](NC(=O)[C@]3(C)CNC(=O)C3)C2)n1
CC[C@@H](Cc1ccccc1C)C(=O)N1CCCOC1,2.77,1.0,CC[C@@H](Cc1ccccc1C)C(=O)N1CCCOC1
CCOCCC1(CNC(=O)N2CC[C@@H](OC(C)C)C2)CCC1,2.792,1.0,CCOCCC1(CNC(=O)N2CC[C@@H](OC(C)C)C2)CCC1
C[C@@H](CCNC(=O)Cc1cncn1C)Nc1ccc(C#N)nn1,0.631,1.0,C[C@@H](CCNC(=O)Cc1cncn1C)Nc1ccc(C#N)nn1
C[C@H]1C[C@@H](NCc2cc(F)c(F)c(F)c2)CCO1,2.761,1.0,C[C@H]1C[C@@H](NCc2cc(F)c(F)c(F)c2)CCO1
CC[C@@H]1C[C@H]1C(=O)N1C[C@@H](O)[C@H](NC(=O)C23CCN(CC2)C3)C1,-0.184,1.0,CC[C@@H]1C[C@H]1C(=O)N1C[C@@H](O)[C@H](NC(=O)C23CCN(CC2)C3)C1
Cc1cc(NC(=S)N[C@@H]2C[C@H]3CC[C@H]2C3)n(C(C)(C)C)n1,3.422,1.0,Cc1cc(NC(=S)N[C@@H]2C[C@H]3CC[C@H]2C3)n(C(C)(C)C)n1
CCO[C@@H]1C[C@H](NC(=O)NC[C@H]2COCCO2)[C@@H]1n1cccn1,0.316,1.0,CCO[C@@H]1C[C@H](NC(=O)NC[C@H]2COCCO2)[C@@H]1n1cccn1
C=CC[C@H](CC)NC(=O)N1CC[C@H]2CCN(C)C[C@H]21,2.077,1.0,C=CC[C@H](CC)NC(=O)N1CC[C@H]2CCN(C)C[C@H]21
COCC(=O)N1CCC(C)(NC(=O)c2ccn(C)c(=O)c2)CC1,0.143,1.0,COCC(=O)N1CCC(C)(NC(=O)c2ccn(C)c(=O)c2)CC1
CN(C[C@H]1CCCCN1C(=O)c1cnco1)C(=O)c1ccon1,1.43,1.0,CN(C[C@H]1CCCCN1C(=O)c1cnco1)C(=O)c1ccon1
CC#CCNC[C@]1(C)CCN(C(=O)C[C@@H]2CCCc3ccccc32)C1,3.3480000000000003,1.0,CC#CCNC[C@]1(C)CCN(C(=O)C[C@@H]2CCCc3ccccc32)C1
C[C@H]1C[C@@H](NC(=O)c2ccc(O)nn2)CCN1CCC1CCCC1,2.345,1.0,C[C@H]1C[C@@H](NC(=O)c2ccc(O)nn2)CCN1CCC1CCCC1
C[C@@H]1OC(C)(C)N[C@@H]1CNC(=O)Nc1ccc(=O)n(C)c1,0.62,1.0,C[C@@H]1OC(C)(C)N[C@@H]1CNC(=O)Nc1ccc(=O)n(C)c1
Cc1nc(NC(=O)N2CCN([C@@H]3CCOC3)CC2)nn1C,0.062,1.0,Cc1nc(NC(=O)N2CCN([C@@H]3CCOC3)CC2)nn1C
CN(C[C@@H](O)CNc1nccnc1C#N)C(=O)c1ccns1,0.35,1.0,CN(C[C@@H](O)CNc1nccnc1C#N)C(=O)c1ccns1
C[C@@H]1[C@H](NC(=O)c2cncnc2)CCCN1C(=O)C(N)=O,-0.929,1.0,C[C@@H]1[C@H](NC(=O)c2cncnc2)CCCN1C(=O)C(N)=O
O=C(/C=C/C1CC1)NCCN(CCO)C(=O)[C@H]1C[C@H]2CC[C@H]1O2,0.457,1.0,O=C(/C=C/C1CC1)NCCN(CCO)C(=O)[C@H]1C[C@H]2CC[C@H]1O2
CCn1cc(CCN(C)CCCNC(=O)c2cscn2)cn1,1.654,1.0,CCn1cc(CCN(C)CCCNC(=O)c2cscn2)cn1
Cc1c[nH]cc1C(=O)NCC1(NC(=O)Cn2cnnn2)CC1,-0.612,1.0,Cc1c[nH]cc1C(=O)NCC1(NC(=O)Cn2cnnn2)CC1
CN(CC(=O)NC(N)=O)C1CCN(C(=O)[C@H]2CCCC(=O)N2)CC1,-1.227,1.0,CN(CC(=O)NC(N)=O)C1CCN(C(=O)[C@H]2CCCC(=O)N2)CC1
CC(C)(C)C(=O)N1CC2(C1)CN(C(=O)C1(F)CCCC1)CCO2,1.755,1.0,CC(C)(C)C(=O)N1CC2(C1)CN(C(=O)C1(F)CCCC1)CCO2
C#CCOCCNC(=O)C(=O)NC1CCN([C@H]2CCC[C@H]2O)CC1,-0.754,1.0,C#CCOCCNC(=O)C(=O)NC1CCN([C@H]2CCC[C@H]2O)CC1
CCNC(=O)NC(=O)[C@@H](C)N[C@@H]1CCc2nc(CC)nn2C1,-0.021,1.0,CCNC(=O)NC(=O)[C@@H](C)N[C@@H]1CCc2nc(CC)nn2C1
O=C1COc2cnc(-c3ccc4c(c3)CCCC4=O)nc2N1,1.994,1.0,O=C1COc2cnc(-c3ccc4c(c3)CCCC4=O)nc2N1
C[C@H](C(=O)NC[C@@H](c1cccs1)N(C)C)c1ccccc1F,3.41,1.0,C[C@H](C(=O)NC[C@@H](c1cccs1)N(C)C)c1ccccc1F
O=C(N[C@H]1CC[C@H](CNC(=O)C(F)F)CC1)c1cc(C2CC2)no1,2.222,1.0,O=C(N[C@H]1CC[C@H](CNC(=O)C(F)F)CC1)c1cc(C2CC2)no1
COC(=O)c1cc(NC(=O)NCCc2ncccc2C)cc(C)c1C,3.158,1.0,COC(=O)c1cc(NC(=O)NCCc2ncccc2C)cc(C)c1C
COCC(=O)N[C@@H](CNC(=O)CN1CCOCC1=O)C1CC1,-1.497,1.0,COCC(=O)N[C@@H](CNC(=O)CN1CCOCC1=O)C1CC1
C=C1CN(C(=O)CCC(=O)c2ccc(F)cc2F)C1,2.326,1.0,C=C1CN(C(=O)CCC(=O)c2ccc(F)cc2F)C1
CC1(C)CN(Cc2cccn2C(F)F)[C@H]1[C@@H]1CCCO1,3.273,1.0,CC1(C)CN(Cc2cccn2C(F)F)[C@H]1[C@@H]1CCCO1
c1cn(-c2ccnc(N[C@H]3CCc4sccc43)c2)cn1,3.428,1.0,c1cn(-c2ccnc(N[C@H]3CCc4sccc43)c2)cn1
Cn1nncc1C(=O)NCC[C@H]1CCN(C(=O)c2ccncn2)C1,-0.113,1.0,Cn1nncc1C(=O)NCC[C@H]1CCN(C(=O)c2ccncn2)C1
Cn1nnnc1CNC[C@@H]1CCCN1C(=O)[C@H]1CN(C)CCO1,-1.379,1.0,Cn1nnnc1CNC[C@@H]1CCCN1C(=O)[C@H]1CN(C)CCO1
Cc1cc(CN2C[C@@H](O)[C@H](NC(=O)CCn3cnnn3)C2)ncn1,-1.477,1.0,Cc1cc(CN2C[C@@H](O)[C@H](NC(=O)CCn3cnnn3)C2)ncn1
Cc1nc(O)[nH]c1C(=O)NCC[C@H]1CCN([C@@H](C)C(=O)N(C)C)C1,0.342,1.0,Cc1nc(O)[nH]c1C(=O)NCC[C@H]1CCN([C@@H](C)C(=O)N(C)C)C1
O=C(NC1CN(C(=O)[C@@H]2CCCNC2=O)C1)c1cnc2[nH]ncc2c1,-0.575,1.0,O=C(NC1CN(C(=O)[C@@H]2CCCNC2=O)C1)c1cnc2[nH]ncc2c1
C[C@@H](c1ccccc1)N1CC[C@H](NC(=O)NC2CCOCC2)C1,2.3,1.0,C[C@@H](c1ccccc1)N1CC[C@H](NC(=O)NC2CCOCC2)C1
C[C@@H]1CCC[C@@H](C)N1C(=O)CNCCNC(=O)c1cnnc(O)c1,0.291,1.0,C[C@@H]1CCC[C@@H](C)N1C(=O)CNCCNC(=O)c1cnnc(O)c1
CC[C@@H](CNC(=O)c1cccc2c1OCCO2)NC[C@@H]1CCCCO1,2.125,1.0,CC[C@@H](CNC(=O)c1cccc2c1OCCO2)NC[C@@H]1CCCCO1
CC[C@H](CN1CCCC[C@@H]1CNC(=O)c1cnn2cccnc12)OC,1.739,1.0,CC[C@H](CN1CCCC[C@@H]1CNC(=O)c1cnn2cccnc12)OC
CN(C)c1ccc(C(=O)NC[C@@H]2CN(C(=O)C(C)(C)C)CCO2)cn1,1.151,1.0,CN(C)c1ccc(C(=O)NC[C@@H]2CN(C(=O)C(C)(C)C)CCO2)cn1
C[C@@H](c1cnn(C)c1)N(C)C(=O)[C@@H]1CCCCC1(F)F,2.765,1.0,C[C@@H](c1cnn(C)c1)N(C)C(=O)[C@@H]1CCCCC1(F)F
CCC[C@@H]1C[C@H]1C(=O)NC[C@@H]1C[C@H](C)CCN1C(=O)c1ccncc1,2.875,1.0,CCC[C@@H]1C[C@H]1C(=O)NC[C@@H]1C[C@H](C)CCN1C(=O)c1ccncc1
CO[C@H]1C[C@H]2C(=O)N(Cc3cc(C)on3)C(=O)N2C1,0.535,1.0,CO[C@H]1C[C@H]2C(=O)N(Cc3cc(C)on3)C(=O)N2C1
CCn1c([C@@H]2C[C@@H]2C)nnc1N1CCC[C@H](C[C@H]2CCOC2)C1,3.064,1.0,CCn1c([C@@H]2C[C@@H]2C)nnc1N1CCC[C@H](C[C@H]2CCOC2)C1
Cc1cc(C(=O)O)cc(C(=O)Nc2cc(C)nnc2N(C)C)c1,2.11,1.0,Cc1cc(C(=O)O)cc(C(=O)Nc2cc(C)nnc2N(C)C)c1
C[C@@H](CCN1CC[C@H](C2OCCO2)C1)OCc1ccccc1,2.677,1.0,C[C@@H](CCN1CC[C@H](C2OCCO2)C1)OCc1ccccc1
NC(=O)N1CCC(C(=O)N2CCN(CCO)CC2)CC1,-1.086,1.0,NC(=O)N1CCC(C(=O)N2CCN(CCO)CC2)CC1
Cn1cc(/C=C/C(=O)N2CC3(C2)CCCCC3)cn1,2.226,1.0,Cn1cc(/C=C/C(=O)N2CC3(C2)CCCCC3)cn1
Cn1nc(C(=O)O)cc1NC(=O)Cn1ccc(O)nc1=O,-0.981,1.0,Cn1nc(C(=O)O)cc1NC(=O)Cn1ccc(O)nc1=O
COc1ccc(CNc2nc(C)cc3cccnc32)nn1,2.349,1.0,COc1ccc(CNc2nc(C)cc3cccnc32)nn1
C[C@@H](OC1CCCCC1)C(=O)N(CCC(N)=O)c1ccccc1,2.633,1.0,C[C@@H](OC1CCCCC1)C(=O)N(CCC(N)=O)c1ccccc1
Cc1ccc([C@H](C)NC(=O)CN(C)CCc2ccncc2)cc1C,3.05,1.0,Cc1ccc([C@H](C)NC(=O)CN(C)CCc2ccncc2)cc1C
Cc1nc2c(cccc2C(=O)N[C@@]2(C)CCN(c3ncccn3)C2)o1,2.325,1.0,Cc1nc2c(cccc2C(=O)N[C@@]2(C)CCN(c3ncccn3)C2)o1
CO[C@]1(C(=O)NC[C@H]2CCCN2C)CCS(=O)(=O)C1,-0.6,1.0,CO[C@]1(C(=O)NC[C@H]2CCCN2C)CCS(=O)(=O)C1
O=C(N[C@@H]1[C@H]2CN(C(=O)[C@@H]3COCCO3)C[C@H]21)c1n[nH]cc1F,-0.8490000000000001,1.0,O=C(N[C@@H]1[C@H]2CN(C(=O)[C@@H]3COCCO3)C[C@H]21)c1n[nH]cc1F
O=C(NCC1[C@H]2CN(C(=O)c3ccc(F)cc3F)C[C@H]12)c1ccoc1,2.306,1.0,O=C(NCC1[C@H]2CN(C(=O)c3ccc(F)cc3F)C[C@H]12)c1ccoc1
Cc1cn2nnc(C(=O)NCC3(C)OCCO3)c2c(O)n1,-0.369,1.0,Cc1cn2nnc(C(=O)NCC3(C)OCCO3)c2c(O)n1
CCCCN(C)S(=O)(=O)NCC1(c2ccccc2)CCCCC1,3.455,1.0,CCCCN(C)S(=O)(=O)NCC1(c2ccccc2)CCCCC1
C[C@@]1(CNc2ncccc2C#N)CCN(C(=O)C[C@H]2CCCOC2)C1,2.42,1.0,C[C@@]1(CNc2ncccc2C#N)CCN(C(=O)C[C@H]2CCCOC2)C1
CCN(CC1CCC1)C(=O)NC[C@]1(C)CCCS1,3.104,1.0,CCN(CC1CCC1)C(=O)NC[C@]1(C)CCCS1
C[C@@H]1C[C@H](O)CN(C(=O)NCCN2CCO[C@@H](C)C2)C1,0.119,1.0,C[C@@H]1C[C@H](O)CN(C(=O)NCCN2CCO[C@@H](C)C2)C1
COCCN[C@H]1C[C@H](NC(=O)c2ncoc2C2CC2)C12CCC2,1.829,1.0,COCCN[C@H]1C[C@H](NC(=O)c2ncoc2C2CC2)C12CCC2
Cc1ccncc1CNC(=O)c1cccnc1N(C)C,1.781,1.0,Cc1ccncc1CNC(=O)c1cccnc1N(C)C
C[C@@H]1CN(CC(N)=O)C[C@H]1NC(=O)c1n[nH]c2c1CCC2,-0.5660000000000001,1.0,C[C@@H]1CN(CC(N)=O)C[C@H]1NC(=O)c1n[nH]c2c1CCC2
C[C@@H]1[C@H](C)NC(=O)[C@H](C)N1C(=O)c1ccc(CNC(N)=O)cc1,0.5920000000000001,1.0,C[C@@H]1[C@H](C)NC(=O)[C@H](C)N1C(=O)c1ccc(CNC(N)=O)cc1
COC(=O)NCC(=O)N1C[C@@H]2C[C@H]1CN2C(=O)c1cnsn1,-0.6809999999999999,1.0,COC(=O)NCC(=O)N1C[C@@H]2C[C@H]1CN2C(=O)c1cnsn1
O=C(CN1CCNC(=O)C1)NC1CC(CO)(CO)C1,-2.332,1.0,O=C(CN1CCNC(=O)C1)NC1CC(CO)(CO)C1
CC(=O)N1CCC[C@@H](N[C@@H](C)COc2c(C)cccc2C)C1,2.6710000000000003,1.0,CC(=O)N1CCC[C@@H](N[C@@H](C)COc2c(C)cccc2C)C1
Oc1nc2ccc(-c3noc([C@H]4C[C@@]45CCOC5)n3)cc2[nH]1,2.213,1.0,Oc1nc2ccc(-c3noc([C@H]4C[C@@]45CCOC5)n3)cc2[nH]1
Cc1cnccc1CCN[C@@H]1CCCC[C@H]1C(N)=O,1.5659999999999998,1.0,Cc1cnccc1CCN[C@@H]1CCCC[C@H]1C(N)=O
CC1(C)C[C@@H]1C(=O)N1CCN(CCO)C(C)(C)C1,0.948,1.0,CC1(C)C[C@@H]1C(=O)N1CCN(CCO)C(C)(C)C1
Cc1ccc(NC(=O)[C@@H](C)N2CCc3[nH]nc(C(=O)O)c3C2)c(F)c1,1.941,1.0,Cc1ccc(NC(=O)[C@@H](C)N2CCc3[nH]nc(C(=O)O)c3C2)c(F)c1
CC(C)n1nnnc1CN1CC[C@H](NC(=O)[C@@H]2CCNC2=O)C1,-0.919,1.0,CC(C)n1nnnc1CN1CC[C@H](NC(=O)[C@@H]2CCNC2=O)C1
CNC(=O)CN[C@@H]1CCN(C(=O)CCn2ccnn2)[C@@H]1C,-1.007,1.0,CNC(=O)CN[C@@H]1CCN(C(=O)CCn2ccnn2)[C@@H]1C
Cc1nonc1CN1CCC[C@@H]1[C@@H]1CCCN(C(=O)C2CCCC2)C1,2.7710000000000004,1.0,Cc1nonc1CN1CCC[C@@H]1[C@@H]1CCCN(C(=O)C2CCCC2)C1
Cn1cc(C(=O)NCC(=O)c2ccc(C#N)cc2)c2ccccc21,2.6630000000000003,1.0,Cn1cc(C(=O)NCC(=O)c2ccc(C#N)cc2)c2ccccc21
COc1cc(-c2cncc(C(=O)N3CCCC3)c2)c(F)cc1F,3.2710000000000004,1.0,COc1cc(-c2cncc(C(=O)N3CCCC3)c2)c(F)cc1F
CC[C@@H]1C(=O)NCCN1Cc1nc(-c2ccc(OC)cc2)no1,1.456,1.0,CC[C@@H]1C(=O)NCCN1Cc1nc(-c2ccc(OC)cc2)no1
N#CCSCC(=O)N[C@@H]1CCCC[C@H]1Nc1cccc(F)n1,2.317,1.0,N#CCSCC(=O)N[C@@H]1CCCC[C@H]1Nc1cccc(F)n1
Cn1ccc(NC(=O)N2CCC[C@@H](N3CCCC3=O)C2)cc1=O,1.004,1.0,Cn1ccc(NC(=O)N2CCC[C@@H](N3CCCC3=O)C2)cc1=O
Cc1nocc1S(=O)(=O)N1CC[C@H](N)C[C@H]1C,0.483,1.0,Cc1nocc1S(=O)(=O)N1CC[C@H](N)C[C@H]1C
Cn1c(O)ncc1C(=O)N[C@@H]1CCCN(C(=O)CNC(N)=O)CC1,-1.095,1.0,Cn1c(O)ncc1C(=O)N[C@@H]1CCCN(C(=O)CNC(N)=O)CC1
COC(=O)NCC(=O)N1C[C@H]2[C@@H](C1)[C@@H]2NC(=O)c1cc(C)ncn1,-0.672,1.0,COC(=O)NCC(=O)N1C[C@H]2[C@@H](C1)[C@@H]2NC(=O)c1cc(C)ncn1
CN(Cc1ccccn1)C(=O)C(=O)Nc1cccnc1,1.074,1.0,CN(Cc1ccccn1)C(=O)C(=O)Nc1cccnc1
O=C(c1ccc2nc[nH]c2c1)N1CCc2nnc(O)cc2C1,1.257,1.0,O=C(c1ccc2nc[nH]c2c1)N1CCc2nnc(O)cc2C1
CCN(Cc1ccc(C)cc1)C(=O)Cn1nnc2ccccc2c1=O,2.149,1.0,CCN(Cc1ccc(C)cc1)C(=O)Cn1nnc2ccccc2c1=O
CC(C)c1cc(N[C@H](C)CN(C)C(=O)c2cncnc2)ncn1,1.963,1.0,CC(C)c1cc(N[C@H](C)CN(C)C(=O)c2cncnc2)ncn1
O=C(C[C@H]1CCCO1)NCCNc1nccnc1F,0.713,1.0,O=C(C[C@H]1CCCO1)NCCNc1nccnc1F
CNC(=O)CN1C[C@@H](NC(=O)c2cccnn2)[C@H](OC)C1,-1.348,1.0,CNC(=O)CN1C[C@@H](NC(=O)c2cccnn2)[C@H](OC)C1
COCOc1ccc(OC)cc1CN[C@@H](C)c1cnn(C)c1,2.262,1.0,COCOc1ccc(OC)cc1CN[C@@H](C)c1cnn(C)c1
CCN(CCNC(=O)Cn1cncn1)C(=O)c1cnnn1C,-1.315,1.0,CCN(CCNC(=O)Cn1cncn1)C(=O)c1cnnn1C
Cc1cc(NC(=O)N[C@H]2C[C@H]3C[C@H](C(=O)O)C[C@H]32)cnc1Cl,2.664,1.0,Cc1cc(NC(=O)N[C@H]2C[C@H]3C[C@H](C(=O)O)C[C@H]32)cnc1Cl
CC[C@H](C)NC(=O)N[C@@H]1CC[C@H]2SCCS[C@@H]12,2.464,1.0,CC[C@H](C)NC(=O)N[C@@H]1CC[C@H]2SCCS[C@@H]12
CC[C@H](C)CNC(=O)C(=O)Nc1ccc2nc(C)sc2c1,2.7060000000000004,1.0,CC[C@H](C)CNC(=O)C(=O)Nc1ccc2nc(C)sc2c1
COc1cccc(F)c1C(=O)N(C)C[C@H](C)NC(=O)c1[nH]ccc1C,2.361,1.0,COc1cccc(F)c1C(=O)N(C)C[C@H](C)NC(=O)c1[nH]ccc1C
COC(=O)Cn1cc(CN2[C@@H](C)C(=O)N(C)S2(=O)=O)nn1,-1.642,1.0,COC(=O)Cn1cc(CN2[C@@H](C)C(=O)N(C)S2(=O)=O)nn1
Cc1nonc1CC(=O)N1C[C@H]2CCN(C(=O)c3cnn[nH]3)C[C@H]21,-0.588,1.0,Cc1nonc1CC(=O)N1C[C@H]2CCN(C(=O)c3cnn[nH]3)C[C@H]21
Cc1ccccc1OCCCNC(=O)Cc1ccc(O)cc1,2.8280000000000003,1.0,Cc1ccccc1OCCCNC(=O)Cc1ccc(O)cc1
C[C@@H]1CN(C[C@@H]2CCOC2)C[C@H]1NC(=O)Cn1c(O)nnc1O,-0.838,1.0,C[C@@H]1CN(C[C@@H]2CCOC2)C[C@H]1NC(=O)Cn1c(O)nnc1O
CCO[C@H](C)C(=O)NC1CCC(C2CCC2)CC1,2.887,1.0,CCO[C@H](C)C(=O)NC1CCC(C2CCC2)CC1
CC(C)c1ocnc1C(=O)N1CCC[C@@H](C2CCC2)C1,3.45,1.0,CC(C)c1ocnc1C(=O)N1CCC[C@@H](C2CCC2)C1
Brc1ccc2nc(Cn3ccnc3-c3nn[nH]n3)cn2c1,1.5219999999999998,1.0,Brc1ccc2nc(Cn3ccnc3-c3nn[nH]n3)cn2c1
C[C@H]1CCN(c2ccc3nnnn3n2)C[C@H]1NC(=O)CC(N)=O,-1.274,1.0,C[C@H]1CCN(c2ccc3nnnn3n2)C[C@H]1NC(=O)CC(N)=O
C[C@@H](Cc1ccsc1)NCc1ccc2c(n1)CCC2,3.353,1.0,C[C@@H](Cc1ccsc1)NCc1ccc2c(n1)CCC2
O=C(c1cc(F)c[nH]1)N1CC[C@]2(C1)CCCN(c1ncc(F)cn1)C2,2.216,1.0,O=C(c1cc(F)c[nH]1)N1CC[C@]2(C1)CCCN(c1ncc(F)cn1)C2
C[C@@H](NCc1cccc(Br)n1)c1nncn1C,1.823,1.0,C[C@@H](NCc1cccc(Br)n1)c1nncn1C
C[C@@H](NCCNS(=O)(=O)Cc1ccccc1)c1ccccn1,1.852,1.0,C[C@@H](NCCNS(=O)(=O)Cc1ccccc1)c1ccccn1
CC1(C(=O)N2CC[C@@H](NC(=O)C3CC4(CC4)C3)C2)C[C@H]2C[C@@H]2C1,2.33,1.0,CC1(C(=O)N2CC[C@@H](NC(=O)C3CC4(CC4)C3)C2)C[C@H]2C[C@@H]2C1
CC1(C)C[C@@H]1C(=O)N1C[C@@H]2CC[C@@H](C1)N2C(=O)[C@]1(C)CC=CCC1,2.9810000000000003,1.0,CC1(C)C[C@@H]1C(=O)N1C[C@@H]2CC[C@@H](C1)N2C(=O)[C@]1(C)CC=CCC1
Cc1nnccc1C(=O)NC[C@@H]1CN(C(=O)CC(N)=O)CCO1,-1.382,1.0,Cc1nnccc1C(=O)NC[C@@H]1CN(C(=O)CC(N)=O)CCO1
CC(C)CN1CC(=O)N[C@H]1C1CCC(C(C)C)CC1,2.863,1.0,CC(C)CN1CC(=O)N[C@H]1C1CCC(C(C)C)CC1
C[C@@H]1C[C@@H](C)N(C(=O)C(=O)Nc2cccc(-n3ccnn3)c2)C1,1.463,1.0,C[C@@H]1C[C@@H](C)N(C(=O)C(=O)Nc2cccc(-n3ccnn3)c2)C1
CC1CCN(CCN2CCN(Cc3ccccc3)C[C@@H](C)C2)CC1,3.172,1.0,CC1CCN(CCN2CCN(Cc3ccccc3)C[C@@H](C)C2)CC1
NC(=O)[C@@H]1CC[C@H]1C(=O)NCCN1CCNC1=O,-1.361,1.0,NC(=O)[C@@H]1CC[C@H]1C(=O)NCCN1CCNC1=O
CCN[C@H]1CCN(C(=O)c2ccc(-n3ccnc3)nc2)C[C@@H]1C,1.727,1.0,CCN[C@H]1CCN(C(=O)c2ccc(-n3ccnc3)nc2)C[C@@H]1C
Cc1ccn(C)c1C(=O)N1CCCN(Cc2ccc(C#N)s2)CC1,2.615,1.0,Cc1ccn(C)c1C(=O)N1CCCN(Cc2ccc(C#N)s2)CC1
C[C@H]1CC(F)(F)CCN1C(=O)NCCN1C[C@H]2CCCCN2C1=O,2.106,1.0,C[C@H]1CC(F)(F)CCN1C(=O)NCCN1C[C@H]2CCCCN2C1=O
CO[C@@H](CNC(=O)[C@H]1CCNC1=O)c1ccccc1Cl,1.28,1.0,CO[C@@H](CNC(=O)[C@H]1CCNC1=O)c1ccccc1Cl
NCC1(NC(=O)c2cnc(C(F)(F)F)nc2)CCCC1,1.497,1.0,NCC1(NC(=O)c2cnc(C(F)(F)F)nc2)CCCC1
COc1ccc(OC)c(C=NOCc2cccc3c2OCCO3)c1,3.026,1.0,COc1ccc(OC)c(C=NOCc2cccc3c2OCCO3)c1
COc1cccc2c1OCC[C@H]2NC(=O)c1cc(C)ccc1[N+](=O)[O-],3.165,1.0,COc1cccc2c1OCC[C@H]2NC(=O)c1cc(C)ccc1[N+](=O)[O-]
Cc1nnsc1C(=O)N1CC(O)(CNC(=O)C(N)=O)C1,-2.365,1.0,Cc1nnsc1C(=O)N1CC(O)(CNC(=O)C(N)=O)C1
O=C(NCc1cccnc1N1CCCC1)c1cccc2nccnc21,2.555,1.0,O=C(NCc1cccnc1N1CCCC1)c1cccc2nccnc21
COC(=O)C1(O)CN(C(=O)c2ccc(-c3nn[nH]n3)cn2)C1,-1.378,1.0,COC(=O)C1(O)CN(C(=O)c2ccc(-c3nn[nH]n3)cn2)C1
Cn1nncc1C(=O)N1CCO[C@@H]2CN([C@@H]3CCNC3=O)C[C@@H]21,-1.771,1.0,Cn1nncc1C(=O)N1CCO[C@@H]2CN([C@@H]3CCNC3=O)C[C@@H]21
